800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1700.csv,2017-01-10T01:27:12.000Z,10035
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1700augmented.csv,2017-01-10T01:27:12.000Z,13340
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1730.csv,2017-01-10T01:27:12.000Z,9413
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1730augmented.csv,2017-01-10T01:27:12.000Z,12456
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1800.csv,2017-01-10T01:27:12.000Z,10540
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1800augmented.csv,2017-01-10T01:27:12.000Z,13765
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1830.csv,2017-01-10T01:27:12.000Z,9013
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1830augmented.csv,2017-01-10T01:27:12.000Z,12180
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1900.csv,2017-01-10T01:27:12.000Z,8953
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1900augmented.csv,2017-01-10T01:27:12.000Z,12135
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1931.csv,2017-01-10T01:27:12.000Z,28959
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-1931augmented.csv,2017-01-10T01:27:12.000Z,36800
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2000.csv,2017-01-10T01:27:12.000Z,10955
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2000augmented.csv,2017-01-10T01:27:12.000Z,14263
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2030.csv,2017-01-10T01:27:12.000Z,11218
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2030augmented.csv,2017-01-10T01:27:12.000Z,14419
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2100.csv,2017-01-10T01:27:12.000Z,9636
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2100augmented.csv,2017-01-10T01:27:12.000Z,13014
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2130.csv,2017-01-10T01:27:12.000Z,9810
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2130augmented.csv,2017-01-10T01:27:13.000Z,13191
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2200.csv,2017-01-10T01:27:13.000Z,9645
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2200augmented.csv,2017-01-10T01:27:13.000Z,13020
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2231.csv,2017-01-10T01:27:13.000Z,9652
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2231augmented.csv,2017-01-10T01:27:13.000Z,12938
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2300.csv,2017-01-10T01:27:13.000Z,9637
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2300augmented.csv,2017-01-10T01:27:13.000Z,12769
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2330.csv,2017-01-10T01:27:13.000Z,9735
800notes,http://800notes.s3.amazonaws.com/,800notes20160801-2330augmented.csv,2017-01-10T01:27:13.000Z,12838
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0000.csv,2017-01-10T01:27:13.000Z,4970
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0000augmented.csv,2017-01-10T01:27:13.000Z,7032
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0030.csv,2017-01-10T01:27:13.000Z,3665
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0030augmented.csv,2017-01-10T01:27:13.000Z,5014
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0100.csv,2017-01-10T01:27:13.000Z,4517
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0100augmented.csv,2017-01-10T01:27:13.000Z,5982
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0130.csv,2017-01-10T01:27:13.000Z,10404
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0130augmented.csv,2017-01-10T01:27:13.000Z,13458
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0200.csv,2017-01-10T01:27:13.000Z,4531
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0200augmented.csv,2017-01-10T01:27:13.000Z,6153
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0230.csv,2017-01-10T01:27:13.000Z,4312
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0230augmented.csv,2017-01-10T01:27:13.000Z,6006
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0300.csv,2017-01-10T01:27:13.000Z,19468
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0300augmented.csv,2017-01-10T01:27:13.000Z,25109
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0330.csv,2017-01-10T01:27:13.000Z,4541
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0330augmented.csv,2017-01-10T01:27:13.000Z,5989
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0400.csv,2017-01-10T01:27:13.000Z,7443
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0400augmented.csv,2017-01-10T01:27:13.000Z,9886
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0430.csv,2017-01-10T01:27:13.000Z,4854
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0430augmented.csv,2017-01-10T01:27:13.000Z,6267
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0500.csv,2017-01-10T01:27:13.000Z,2029
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0500augmented.csv,2017-01-10T01:27:13.000Z,2667
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0530.csv,2017-01-10T01:27:13.000Z,3674
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0530augmented.csv,2017-01-10T01:27:13.000Z,4737
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0600.csv,2017-01-10T01:27:13.000Z,5933
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0600augmented.csv,2017-01-10T01:27:13.000Z,8147
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0630.csv,2017-01-10T01:27:13.000Z,1387
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0630augmented.csv,2017-01-10T01:27:13.000Z,1796
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0700.csv,2017-01-10T01:27:13.000Z,2288
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0700augmented.csv,2017-01-10T01:27:13.000Z,2928
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0730.csv,2017-01-10T01:27:13.000Z,1521
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0730augmented.csv,2017-01-10T01:27:13.000Z,2079
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0800.csv,2017-01-10T01:27:13.000Z,13450
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0800augmented.csv,2017-01-10T01:27:13.000Z,17520
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0830.csv,2017-01-10T01:27:13.000Z,887
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0830augmented.csv,2017-01-10T01:27:13.000Z,1146
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0900.csv,2017-01-10T01:27:14.000Z,2696
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0900augmented.csv,2017-01-10T01:27:14.000Z,3746
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0930.csv,2017-01-10T01:27:14.000Z,395
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-0930augmented.csv,2017-01-10T01:27:14.000Z,505
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1000.csv,2017-01-10T01:27:14.000Z,672
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1000augmented.csv,2017-01-10T01:27:14.000Z,1093
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1030.csv,2017-01-10T01:27:14.000Z,1687
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1030augmented.csv,2017-01-10T01:27:14.000Z,2365
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1100.csv,2017-01-10T01:27:14.000Z,2007
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1100augmented.csv,2017-01-10T01:27:14.000Z,2544
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1130.csv,2017-01-10T01:27:14.000Z,5032
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1130augmented.csv,2017-01-10T01:27:14.000Z,6580
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1200.csv,2017-01-10T01:27:14.000Z,5761
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1200augmented.csv,2017-01-10T01:27:14.000Z,7373
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1230.csv,2017-01-10T01:27:14.000Z,288
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1230augmented.csv,2017-01-10T01:27:14.000Z,373
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1300.csv,2017-01-10T01:27:14.000Z,817
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1300augmented.csv,2017-01-10T01:27:14.000Z,1211
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1330.csv,2017-01-10T01:27:14.000Z,4963
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1330augmented.csv,2017-01-10T01:27:14.000Z,6638
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1400.csv,2017-01-10T01:27:14.000Z,2327
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1400augmented.csv,2017-01-10T01:27:14.000Z,2878
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1430.csv,2017-01-10T01:27:14.000Z,4386
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1430augmented.csv,2017-01-10T01:27:14.000Z,6038
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1500.csv,2017-01-10T01:27:14.000Z,4765
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1500augmented.csv,2017-01-10T01:27:14.000Z,6757
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1530.csv,2017-01-10T01:27:14.000Z,9910
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1530augmented.csv,2017-01-10T01:27:14.000Z,13163
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1600.csv,2017-01-10T01:27:14.000Z,9471
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1600augmented.csv,2017-01-10T01:27:14.000Z,12740
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1630.csv,2017-01-10T01:27:14.000Z,9008
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1630augmented.csv,2017-01-10T01:27:14.000Z,11940
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1700.csv,2017-01-10T01:27:14.000Z,9272
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1700augmented.csv,2017-01-10T01:27:14.000Z,12372
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1730.csv,2017-01-10T01:27:14.000Z,9349
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1730augmented.csv,2017-01-10T01:27:14.000Z,12749
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1800.csv,2017-01-10T01:27:14.000Z,6242
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1800augmented.csv,2017-01-10T01:27:14.000Z,7835
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1830.csv,2017-01-10T01:27:14.000Z,9202
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1830augmented.csv,2017-01-10T01:27:14.000Z,12624
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1900.csv,2017-01-10T01:27:14.000Z,5021
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1900augmented.csv,2017-01-10T01:27:14.000Z,6746
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1930.csv,2017-01-10T01:27:14.000Z,21722
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-1930augmented.csv,2017-01-10T01:27:14.000Z,29009
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2000.csv,2017-01-10T01:27:15.000Z,5150
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2000augmented.csv,2017-01-10T01:27:15.000Z,6680
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2030.csv,2017-01-10T01:27:15.000Z,10682
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2030augmented.csv,2017-01-10T01:27:15.000Z,14089
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2100.csv,2017-01-10T01:27:15.000Z,10668
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2100augmented.csv,2017-01-10T01:27:15.000Z,14062
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2130.csv,2017-01-10T01:27:15.000Z,10062
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2130augmented.csv,2017-01-10T01:27:15.000Z,13249
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2200.csv,2017-01-10T01:27:15.000Z,12225
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2200augmented.csv,2017-01-10T01:27:15.000Z,15451
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2230.csv,2017-01-10T01:27:15.000Z,11127
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2230augmented.csv,2017-01-10T01:27:15.000Z,14306
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2300.csv,2017-01-10T01:27:15.000Z,9094
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2300augmented.csv,2017-01-10T01:27:15.000Z,11889
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2331.csv,2017-01-10T01:27:15.000Z,11607
800notes,http://800notes.s3.amazonaws.com/,800notes20160802-2331augmented.csv,2017-01-10T01:27:15.000Z,15003
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0000.csv,2017-01-10T01:27:15.000Z,11431
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0000augmented.csv,2017-01-10T01:27:15.000Z,14705
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0030.csv,2017-01-10T01:27:15.000Z,10925
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0030augmented.csv,2017-01-10T01:27:15.000Z,14319
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0100.csv,2017-01-10T01:27:15.000Z,9506
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0100augmented.csv,2017-01-10T01:27:15.000Z,12989
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0130.csv,2017-01-10T01:27:15.000Z,7485
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0130augmented.csv,2017-01-10T01:27:15.000Z,10075
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0200.csv,2017-01-10T01:27:15.000Z,4867
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0200augmented.csv,2017-01-10T01:27:15.000Z,6508
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0230.csv,2017-01-10T01:27:15.000Z,11456
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0230augmented.csv,2017-01-10T01:27:15.000Z,14731
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0300.csv,2017-01-10T01:27:15.000Z,4736
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0300augmented.csv,2017-01-10T01:27:15.000Z,6348
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0330.csv,2017-01-10T01:27:15.000Z,9332
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0330augmented.csv,2017-01-10T01:27:15.000Z,12294
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0400.csv,2017-01-10T01:27:15.000Z,8372
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0400augmented.csv,2017-01-10T01:27:15.000Z,10657
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0430.csv,2017-01-10T01:27:15.000Z,7137
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0430augmented.csv,2017-01-10T01:27:15.000Z,9278
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0500.csv,2017-01-10T01:27:15.000Z,6560
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0500augmented.csv,2017-01-10T01:27:15.000Z,8494
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0530.csv,2017-01-10T01:27:15.000Z,8131
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0530augmented.csv,2017-01-10T01:27:15.000Z,10780
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0600.csv,2017-01-10T01:27:15.000Z,2978
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0600augmented.csv,2017-01-10T01:27:15.000Z,3892
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0630.csv,2017-01-10T01:27:15.000Z,1329
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0630augmented.csv,2017-01-10T01:27:15.000Z,1859
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0700.csv,2017-01-10T01:27:15.000Z,1957
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0700augmented.csv,2017-01-10T01:27:15.000Z,2669
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0730.csv,2017-01-10T01:27:15.000Z,11759
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0730augmented.csv,2017-01-10T01:27:15.000Z,14929
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0800.csv,2017-01-10T01:27:15.000Z,164
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0800augmented.csv,2017-01-10T01:27:15.000Z,240
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0830.csv,2017-01-10T01:27:15.000Z,739
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0830augmented.csv,2017-01-10T01:27:15.000Z,1109
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0900.csv,2017-01-10T01:27:15.000Z,607
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0900augmented.csv,2017-01-10T01:27:15.000Z,710
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0930.csv,2017-01-10T01:27:15.000Z,1925
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-0930augmented.csv,2017-01-10T01:27:15.000Z,2568
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1000.csv,2017-01-10T01:27:15.000Z,529
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1000augmented.csv,2017-01-10T01:27:15.000Z,715
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1030.csv,2017-01-10T01:27:15.000Z,1080
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1030augmented.csv,2017-01-10T01:27:16.000Z,1336
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1100.csv,2017-01-10T01:27:15.000Z,670
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1100augmented.csv,2017-01-10T01:27:16.000Z,948
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1130.csv,2017-01-10T01:27:16.000Z,613
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1130augmented.csv,2017-01-10T01:27:16.000Z,923
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1200.csv,2017-01-10T01:27:15.000Z,1288
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1200augmented.csv,2017-01-10T01:27:15.000Z,1615
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1230.csv,2017-01-10T01:27:15.000Z,5606
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1230augmented.csv,2017-01-10T01:27:16.000Z,7290
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1300.csv,2017-01-10T01:27:16.000Z,2516
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1300augmented.csv,2017-01-10T01:27:16.000Z,3270
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1330.csv,2017-01-10T01:27:16.000Z,3768
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1330augmented.csv,2017-01-10T01:27:16.000Z,4726
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1400.csv,2017-01-10T01:27:16.000Z,3212
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1400augmented.csv,2017-01-10T01:27:16.000Z,3856
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1430.csv,2017-01-10T01:27:16.000Z,10076
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1430augmented.csv,2017-01-10T01:27:16.000Z,13293
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1500.csv,2017-01-10T01:27:16.000Z,4797
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1500augmented.csv,2017-01-10T01:27:16.000Z,6500
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1530.csv,2017-01-10T01:27:16.000Z,5431
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1530augmented.csv,2017-01-10T01:27:16.000Z,7040
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1600.csv,2017-01-10T01:27:16.000Z,11265
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1600augmented.csv,2017-01-10T01:27:16.000Z,14589
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1630.csv,2017-01-10T01:27:16.000Z,8884
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1630augmented.csv,2017-01-10T01:27:16.000Z,11934
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1700.csv,2017-01-10T01:27:16.000Z,9944
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1700augmented.csv,2017-01-10T01:27:16.000Z,13182
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1731.csv,2017-01-10T01:27:16.000Z,10220
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1731augmented.csv,2017-01-10T01:27:16.000Z,13434
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1800.csv,2017-01-10T01:27:16.000Z,5033
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1800augmented.csv,2017-01-10T01:27:16.000Z,6871
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1830.csv,2017-01-10T01:27:16.000Z,4695
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1830augmented.csv,2017-01-10T01:27:16.000Z,6274
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1900.csv,2017-01-10T01:27:16.000Z,9012
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1900augmented.csv,2017-01-10T01:27:16.000Z,11929
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1930.csv,2017-01-10T01:27:16.000Z,18222
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-1930augmented.csv,2017-01-10T01:27:16.000Z,23135
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2000.csv,2017-01-10T01:27:16.000Z,10529
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2000augmented.csv,2017-01-10T01:27:16.000Z,13793
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2030.csv,2017-01-10T01:27:16.000Z,4658
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2030augmented.csv,2017-01-10T01:27:16.000Z,6198
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2100.csv,2017-01-10T01:27:16.000Z,11617
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2100augmented.csv,2017-01-10T01:27:16.000Z,15013
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2130.csv,2017-01-10T01:27:16.000Z,4837
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2130augmented.csv,2017-01-10T01:27:16.000Z,6517
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2200.csv,2017-01-10T01:27:16.000Z,5831
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2200augmented.csv,2017-01-10T01:27:16.000Z,7636
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2230.csv,2017-01-10T01:27:17.000Z,9406
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2230augmented.csv,2017-01-10T01:27:16.000Z,12713
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2300.csv,2017-01-10T01:27:16.000Z,10067
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2300augmented.csv,2017-01-10T01:27:16.000Z,13090
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2330.csv,2017-01-10T01:27:16.000Z,11305
800notes,http://800notes.s3.amazonaws.com/,800notes20160803-2330augmented.csv,2017-01-10T01:27:16.000Z,14821
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0000.csv,2017-01-10T01:27:16.000Z,5005
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0000augmented.csv,2017-01-10T01:27:16.000Z,6584
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0030.csv,2017-01-10T01:27:16.000Z,10452
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0030augmented.csv,2017-01-10T01:27:16.000Z,13558
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0100.csv,2017-01-10T01:27:16.000Z,5867
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0100augmented.csv,2017-01-10T01:27:16.000Z,7421
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0130.csv,2017-01-10T01:27:17.000Z,10669
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0130augmented.csv,2017-01-10T01:27:16.000Z,13995
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0200.csv,2017-01-10T01:27:17.000Z,4899
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0200augmented.csv,2017-01-10T01:27:17.000Z,6552
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0230.csv,2017-01-10T01:27:17.000Z,5193
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0230augmented.csv,2017-01-10T01:27:17.000Z,6662
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0300.csv,2017-01-10T01:27:17.000Z,5022
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0300augmented.csv,2017-01-10T01:27:17.000Z,6723
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0330.csv,2017-01-10T01:27:17.000Z,6294
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0330augmented.csv,2017-01-10T01:27:17.000Z,8383
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0400.csv,2017-01-10T01:27:17.000Z,5638
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0400augmented.csv,2017-01-10T01:27:17.000Z,7397
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0430.csv,2017-01-10T01:27:17.000Z,7130
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0430augmented.csv,2017-01-10T01:27:17.000Z,9334
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0500.csv,2017-01-10T01:27:17.000Z,8749
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0500augmented.csv,2017-01-10T01:27:17.000Z,11642
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0530.csv,2017-01-10T01:27:17.000Z,8725
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0530augmented.csv,2017-01-10T01:27:17.000Z,11053
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0600.csv,2017-01-10T01:27:17.000Z,4018
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0600augmented.csv,2017-01-10T01:27:17.000Z,5254
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0630.csv,2017-01-10T01:27:17.000Z,1885
800notes,http://800notes.s3.amazonaws.com/,800notes20160804-0630augmented.csv,2017-01-10T01:27:17.000Z,2522
